Date,etf,replicated
2026-05-08,710.44921875,708.8118084811551
2026-05-11,712.5069580078125,711.0089899309659
2026-05-12,706.463623046875,705.1821363845969
2026-05-13,713.9254760742188,712.614768014064
2026-05-14,718.9998168945312,718.1767576932998
2026-05-15,708.1517944335938,707.0484473106077
2026-05-18,705.1051025390625,704.4443490035969
2026-05-19,700.7599487304688,699.8563887307414
2026-05-20,712.3671875,711.6549649570849
2026-05-21,713.7256469726562,712.237029856939
2026-05-22,716.7523193359375,715.6909741178533
2026-05-26,729.4783935546875,727.9952740907443
2026-05-27,728.6492919921875,727.3528014371446
2026-05-28,734.79248046875,733.3787162559169
2026-05-29,737.49951171875,735.9438079624764
2026-06-01,741.9246826171875,740.018950062875
2026-06-02,745.3408813476562,743.5363967054677
2026-06-03,743.39306640625,740.940182253945
2026-06-04,739.7969970703125,737.399750763627
2026-06-05,704.2860107421875,702.9579330202907
2026-06-08,715.283935546875,713.7296398820511
2026-06-09,707.052978515625,705.7701866031799
2026-06-10,692.9285278320312,691.4994540137025
2026-06-11,716.332763671875,713.3199120873453
2026-06-12,720.5481567382812,717.4623480486391
2026-06-15,743.1832885742188,739.1759028370902
2026-06-16,729.0587768554688,725.7404910159077
2026-06-17,721.7168579101562,718.5520353595819
2026-06-18,739.8070068359375,735.593741515833
2026-06-22,737.9500122070312,733.8355508681309
2026-06-23,713.6500244140625,709.5084257625972
2026-06-24,710.6199951171875,706.3836519112439
2026-06-25,716.3800048828125,711.4387524781206
2026-06-26,706.52001953125,703.6344201809635
2026-06-29,724.0800170898438,719.5366683678735
2026-06-30,736.4000244140625,731.7097928566603
2026-07-01,725.1699829101562,720.4264042548015
2026-07-02,712.5999755859375,708.8039460421572
2026-07-06,722.8200073242188,717.7917220416707
2026-07-07,709.4299926757812,705.5701414109602
2026-07-08,711.4400024414062,707.6024824051962
2026-07-09,723.280029296875,719.0176275567092
2026-07-10,725.510009765625,721.8460839470299
2026-07-13,711.739990234375,708.4485228366292
2026-07-14,719.6900024414062,716.5402531995868
2026-07-15,717.739990234375,714.5270184220657
2026-07-16,705.9400024414062,703.0696942275353
2026-07-17,695.3300170898438,692.8626514150018
2026-07-20,696.0599975585938,693.3951732815021
2026-07-21,708.969970703125,706.699611765891
2026-07-22,705.3499755859375,703.3475867755136
2026-07-23,691.9600219726562,689.8253901117387
2026-07-24,684.22998046875,682.0264833210405
2026-07-27,682.1199951171875,679.9347806138154
2026-07-28,675.489990234375,673.0138513530446
2026-07-29,661.72998046875,659.23440585554
2026-07-30,683.5499877929688,681.6889460183199
2026-07-31,687.989990234375,686.0831369511218
2026-08-03,700.0700073242188,698.0473607905346
2026-08-04,723.8499755859375,720.8771056875494
2026-08-05,717.2999877929688,715.904761051784
2026-08-06,714.6500244140625,712.6971142059134
2026-08-07,723.030029296875,720.1459443908774
2026-08-10,720.8699951171875,717.4027509304124
2026-08-11,718.4500122070312,715.3748639353576
2026-08-12,723.7000122070312,719.9162925316947
2026-08-13,732.0700073242188,728.5948461432969
2026-08-14,731.0700073242188,727.7695446636283
2026-08-17,729.8699951171875,726.1560056769547
2026-08-18,717.510009765625,713.9838049680468
2026-08-19,716.0800170898438,712.6262941922766
2026-08-20,710.9299926757812,707.8510703407184
2026-08-21,713.4400024414062,710.0982390873966
2026-08-24,706.3200073242188,703.2304442678827
2026-08-25,710.719970703125,707.6063030898393
2026-08-26,711.3699951171875,707.8808928949445
2026-08-27,721.1099853515625,718.020116337548
2026-08-28,716.4299926757812,712.9187647604646
2026-08-31,716.760009765625,713.3685348511048
2026-09-01,707.6400146484375,704.169963532752
2026-09-02,709.239990234375,705.8857957552613
2026-09-03,717.6699829101562,713.6966516530418
2026-09-04,718.9600219726562,715.4411789354225
2026-09-08,718.3599853515625,714.2102529950935
2026-09-09,716.3099975585938,712.4537987189632
2026-09-10,708.6900024414062,704.6906421071029
