Date,etf,replicated
2025-12-04,5361.66367501181,5348.441991415047
2025-12-05,5306.118091639113,5288.894840688204
2025-12-08,5307.1280113367975,5298.386307906078
2025-12-09,5319.247047709022,5305.404939683311
2025-12-10,5314.1974492205945,5300.883948878369
2025-12-11,5273.800661313178,5252.359929559127
2025-12-12,5347.524799244213,5324.670405443883
2025-12-15,5274.810581010864,5257.298537057746
2025-12-16,5199.066603684458,5176.1053015084735
2025-12-17,5204.116202172885,5188.768549593463
2025-12-18,5161.699574870098,5136.741468227056
2025-12-19,5197.046764289087,5188.321081572965
2025-12-22,5296.018894662257,5281.094157331654
2025-12-23,5288.949456778459,5280.952416568715
2025-12-24,5292.9891355692,5271.176829628241
2025-12-25,5288.949456778458,5279.090087418436
2025-12-26,5329.346244685873,5314.249517786633
2025-12-29,5305.108171941422,5296.90787801051
2025-12-30,5293.999055266883,5276.653877046222
2026-01-05,5459.625885687289,5433.1835652078935
2026-01-06,5519.211147850728,5505.027682901224
2026-01-07,5458.615965989604,5446.752687822114
2026-01-08,5375.802550779401,5358.178369942657
2026-01-09,5461.64572508266,5444.391352441418
2026-01-13,5630.302314596122,5613.120800636982
2026-01-14,5721.195087387809,5696.164067192171
2026-01-15,5693.927255550302,5671.9724955516085
2026-01-16,5676.75862068965,5653.66637985931
2026-01-19,5636.361832782234,5616.714637110574
2026-01-20,5574.756731223424,5554.598380258607
2026-01-21,5547.488899385918,5531.905860024612
2026-01-22,5647.470949456772,5627.76350776082
2026-01-23,5660.599905526683,5644.3380816878025
2026-01-26,5563.647614548885,5543.545489234701
2026-01-27,5600.004723665558,5590.562173281347
2026-01-28,5605.054322153986,5593.214990259884
2026-01-29,5610.103920642413,5595.134070683462
2026-01-30,5601.0146433632435,5589.604364150457
2026-02-02,5544.459140292862,5519.513655862289
2026-02-03,5763.6117146905935,5736.051370023051
2026-02-04,5711.095890410953,5691.124319095272
2026-02-05,5666.659423712795,5641.3707791615225
2026-02-06,5708.066131317896,5687.049777840644
2026-02-09,5933.009536278892,5908.255679865776
2026-02-10,6062.27565587186,6043.189189822555
2026-02-12,6070.418403562756,6042.064942533914
2026-02-13,5987.973083192437,5968.910134872493
2026-02-16,5974.741118194732,5954.708195680792
2026-02-17,5946.241501276597,5929.5233965414645
2026-02-18,6016.472700110573,5990.107635364652
2026-02-19,6052.097221258241,6024.062678003073
2026-02-20,5982.8838658856275,5956.798290336782
2026-02-24,6038.865256260535,6008.753259996469
2026-02-25,6179.327653928486,6141.07672794693
2026-02-26,6189.506088542104,6162.522216253451
2026-02-27,6186.452558158019,6172.681593627379
2026-03-02,6102.989394326338,6089.47158333074
2026-03-03,5925.884632049356,5902.993550035834
2026-03-04,5709.083974779258,5689.806798415831
2026-03-05,5816.975381683626,5798.013922205004
2026-03-06,5854.635589754019,5834.035303863832
2026-03-09,5557.425299036325,5530.751136551616
2026-03-10,5705.01260093381,5690.092424354118
2026-03-11,5779.315173613233,5771.552506050622
2026-03-12,5727.405157083773,5711.63231905264
2026-03-13,5660.227488633883,5645.253525061448
2026-03-16,5651.066897481625,5638.076618856006
2026-03-17,5649.031210558902,5632.770313612584
2026-03-18,5816.9753816836255,5794.17178110593
2026-03-19,5615.442376333956,5598.358722444332
2026-03-23,5417.980744829736,5403.545206769557
2026-03-24,5503.479595584141,5480.779635624159
2026-03-25,5650.049054020263,5637.785099888292
2026-03-26,5634.781402099833,5622.482049011977
2026-03-27,5628.674341331661,5598.385517946168
2026-03-30,5487.194100202349,5480.739868490729
2026-03-31,5426.123492520631,5394.031927976847
2026-04-01,5689.7449490133795,5676.618895143211
2026-04-02,5560.47882942041,5541.632566574425
2026-04-03,5625.620810947576,5611.199986206995
2026-04-06,5654.1204278657115,5642.0168247150805
2026-04-07,5666.334549402054,5643.816139155718
2026-04-08,5967.616213965196,5948.028557906737
2026-04-09,5924.866788587993,5904.450920968101
2026-04-10,6021.56191741738,6013.202651305542
2026-04-13,5987.973083192435,5968.578116616455
2026-04-14,6129.453324321748,6113.890754700187
2026-04-15,6156.935097778521,6141.051568668277
2026-04-16,6320.807895057796,6287.34525143126
2026-04-17,6203.75589700117,6177.203630946959
2026-04-20,6225.1306096897715,6214.085542093048
2026-04-21,6282.129843526041,6269.5374669036355
2026-04-22,6307.575930060089,6294.57888659834
2026-04-23,6266.862191605611,6247.510620891451
2026-04-24,6321.825738519157,6308.419080912363
2026-04-27,6423.610084655354,6395.269946695348
2026-04-28,6352.361042360016,6329.73575534442
2026-04-30,6279.076313141954,6262.9823383364665
2026-05-01,6294.343965062384,6287.094792046866
2026-05-07,6680.106636918568,6637.962311414339
2026-05-08,6633.285837695918,6625.291055792614
2026-05-11,6611.911125007317,6594.037244175702
2026-05-12,6645.499959232263,6628.329682829193
2026-05-13,6706.570566913981,6684.238671453943
2026-05-14,6644.482115770901,6618.8491682181575
2026-05-15,6514.198152716569,6487.224887146465
2026-05-18,6451.091858112128,6424.571027825559
2026-05-19,6430.7349888848885,6396.430369856383
2026-05-20,6347.271825053208,6317.546741745997
2026-05-21,6533.5371784824465,6516.102043118081
2026-05-22,6700.463506145808,6690.860086857638
2026-05-25,6919.29985033863,6883.199193408481
2026-05-26,6876.550424961427,6866.196008314867
2026-05-27,6899.960824572751,6866.546983094784
2026-05-28,6861.282773040997,6834.19431290851
2026-05-29,7010.905761861205,7007.145053256376
2026-06-01,7095.386769154248,7071.110927031413
2026-06-02,7070.958526081561,7049.983586372623
2026-06-03,7256.206036049438,7226.216640106828
2026-06-04,7149.332472606432,7127.846794606346
2026-06-05,7066.887152236113,7034.608762342836
2026-06-08,6787.998043822936,6763.7887901012755
2026-06-09,6925.406911106802,6910.885141876609
2026-06-10,6819.551191125158,6780.149535217579
2026-06-11,6811.408443434263,6784.22818799881
2026-06-12,6995.638109940777,6974.684728304564
2026-06-15,7348.8297910333795,7323.041620171352
2026-06-16,7354.936851801552,7332.237019092446
2026-06-17,7418.043146405992,7384.830047755919
2026-06-18,7528.988083694447,7506.463208290345
2026-06-19,7562.576917919391,7527.260571203582
2026-06-22,7693.878724435084,7643.878129242217
2026-06-23,7411.936085637821,7372.84430977595
2026-06-24,7338.651356419759,7308.030769037135
2026-06-25,7672.504011746482,7645.242098589144
2026-06-26,7353.919008340187,7327.699626896272
2026-06-29,7368.168816799254,7344.193820951574
2026-06-30,7441.453546017316,7406.968891609736
2026-07-01,7469.953162935451,7450.592466031372
2026-07-02,7302.008991810726,7266.448658041072
2026-07-03,7409.9003987150945,7373.323450896636
2026-07-06,7402.7754944855615,7372.648883584885
2026-07-07,7247.045444897181,7216.106198301093
2026-07-08,7112.690107997402,7064.091292048429
2026-07-09,7203.278176058618,7161.860267992391
2026-07-10,7281.652122583489,7247.903721176204
2026-07-13,7118.797168765574,7108.881844692472
2026-07-14,7182.9213068313775,7161.823496216006
2026-07-15,7283.687809506211,7268.390402226049
2026-07-16,7097.422456076973,7065.834187629699
2026-07-17,6817.515504202433,6780.981221192781
2026-07-21,7020.066353013463,7002.047796952291
2026-07-22,6991.566736095328,6989.722214673679
2026-07-23,7032.280474549806,7022.177880648786
2026-07-24,6853.140025350101,6830.671827029566
2026-07-27,6898.94298111139,6864.506867861455
2026-07-28,6614.964655391402,6593.20191255778
2026-07-29,6534.555021943806,6494.804788000167
2026-07-30,6570.179543091475,6540.855846130392
2026-07-31,6829.729625738777,6804.57660643767
2026-08-03,6753.39136613663,6740.383882373995
2026-08-04,6783.926669977488,6761.803832232774
2026-08-05,7022.102039936187,7009.496514519084
2026-08-06,6968.156336484002,6944.252123372363
2026-08-07,6964.059830701238,6936.160254718949
2026-08-10,7102.316900869571,7080.309994495919
2026-08-12,7168.885119839509,7138.862194233202
2026-08-13,7250.815235494817,7221.802550339688
2026-08-14,7277.442523082792,7264.6421817372875
2026-08-17,7330.697098258744,7318.18180037281
2026-08-18,7157.619728936904,7132.163278537148
2026-08-19,6932.311910884805,6906.5250001544755
2026-08-20,7020.386785214261,7000.658164617385
2026-08-21,7007.073141420274,6979.4719697664805
2026-08-24,6952.79443979863,6927.852259731167
2026-08-25,6993.759497626284,6962.563363023172
2026-08-26,7024.4832909970255,7005.456816800693
2026-08-27,7017.314405877186,6991.694477377637
2026-08-28,7031.652176116866,7024.372345387653
2026-08-31,7030.628049671174,7014.521508655051
2026-09-01,7023.459164551335,7004.263628142556
2026-09-02,6819.658001858755,6804.428323551963
2026-09-03,6813.513243184606,6792.584666126178
2026-09-04,6891.346853057149,6877.888119942725
2026-09-07,7035.74868189963,7023.646232795894
2026-09-08,6927.191278656346,6904.102663551195
2026-09-09,6904.660496851136,6890.642505568803
2026-09-10,6913.877634862359,6904.191241047605
