Date,etf,replicated
2026-01-23,380.4961825756319,379.16861803174896
2026-01-26,372.1914893617024,371.0766199657332
2026-01-27,372.4953067860707,372.2419085035647
2026-01-28,370.3685230011638,369.27924174030824
2026-01-29,370.57105764835455,370.3062630126186
2026-01-30,373.2042553191491,372.53479389388957
2026-02-02,370.87490597988716,369.3584804116914
2026-02-03,382.3191489361704,380.91123534865056
2026-02-04,383.33191489361724,381.92595671258755
2026-02-05,383.1293493392622,381.60040550840614
2026-02-06,387.4842676820148,386.4804772046565
2026-02-09,396.2721240499646,395.35404845606797
2026-02-10,404.03816493762093,402.8908071475439
2026-02-12,407.10370493135747,405.69950158496204
2026-02-13,400.5638925149098,399.0277577021093
2026-02-16,397.8048940468327,395.73702406812356
2026-02-17,394.4328125274367,393.0212148965241
2026-02-18,399.2355043246714,397.6779638013931
2026-02-19,404.03816493762076,402.38355852718917
2026-02-20,399.13331342135643,397.82842009535136
2026-02-24,399.64423675364594,398.61496853700635
2026-02-25,403.220700079672,401.4700027280562
2026-02-26,407.6146282636468,405.46898514277694
2026-02-27,412.82605248985607,411.5801444203082
2026-03-02,408.7386658315407,407.33388160031825
2026-03-03,395.35246828870066,394.08545807357285
2026-03-04,380.7400734589372,379.5530242113154
2026-03-05,387.7908092076742,386.7871555263192
2026-03-06,389.3235792045425,388.2872304395269
2026-03-09,374.91553499712364,373.48357385092373
2026-03-10,384.2143458816482,382.7618658124168
2026-03-11,387.68861830435924,386.3893713993465
2026-03-12,382.17065255249054,381.25166742371846
2026-03-13,380.53569165230726,379.06480069872805
2026-03-16,378.4919983231496,377.1439385895134
2026-03-17,379.6160358910434,378.85945965142287
2026-03-18,389.732311633517,388.355860723743
2026-03-19,378.38980741983465,377.0267598483203
2026-03-23,365.616724112599,364.13446017941266
2026-03-24,373.3827650002553,371.81335838209867
2026-03-25,382.98811741043943,381.38983918691906
2026-03-26,381.65972922020114,380.5367273922082
2026-03-27,381.35318769454165,381.26240247451875
2026-03-30,374.2002610424897,373.8485456715573
2026-03-31,369.2953783419399,369.1546530124838
2026-04-01,388.3017325399636,387.48971690183623
2026-04-02,381.761920123516,381.21114637132877
2026-04-03,386.2580392108059,384.7599249859012
2026-04-06,385.95149768514636,384.7228131345355
2026-04-07,386.97334434972527,385.7031773465638
2026-04-08,399.8485873759904,398.55404762100466
2026-04-09,395.4546591920155,394.96846705460575
2026-04-10,395.4546591920155,394.8005977804891
2026-04-13,393.6153476694878,393.013857406665
2026-04-14,396.9874291888839,396.43121887642064
2026-04-15,399.542045850331,398.0294037284605
2026-04-16,404.14035584093585,402.70742309218457
2026-04-17,397.90708495014775,397.0212894038407
2026-04-20,399.43985494701604,398.7414464045058
2026-04-21,398.5201991857521,398.03353625021003
2026-04-22,395.35246828870055,395.3436419698077
2026-04-23,393.00223343388336,392.31308686077733
2026-04-24,393.2065840562279,392.33328255835676
2026-04-27,395.3524682887005,394.3190290979178
2026-04-28,398.3158173791221,398.24012759841935
2026-04-30,393.9218891951472,393.4789297826938
2026-05-01,394.7393540530961,393.6371396654206
2026-05-07,407.30808673798725,405.4540824939358
2026-05-08,404.7534700765401,404.2835160110475
2026-05-11,406.4905906957529,405.4911966122252
2026-05-12,409.35178006714494,408.878090601443
2026-05-13,414.3588224867242,413.80327015812827
2026-05-14,410.16924492509384,409.56419299592227
2026-05-15,408.4321243058811,407.97269575810674
2026-05-18,404.65127917322513,404.0204402917432
2026-05-19,407.0015140280424,406.5886007974039
2026-05-20,401.9944716084631,400.35646119615933
2026-05-21,407.5124373603318,406.9249833466988
2026-05-22,411.5998240186472,411.0038268561827
2026-05-25,417.2199806738309,416.28725374025606
2026-05-26,416.300324912567,415.86036342826833
2026-05-27,413.9500900577498,413.7019599205742
2026-05-28,413.0304342964859,412.0320492580908
2026-05-29,418.34401824172465,417.8538327366306
2026-06-01,417.01563005148626,416.11617346491084
2026-06-02,414.3588224867242,414.3800220617055
2026-06-03,423.65763337124883,421.98002154409215
2026-06-04,417.52655338377576,417.29511944799697
2026-06-05,418.44620914503963,417.0033491722626
2026-06-08,408.12555159593614,406.7862450614093
2026-06-09,412.4173200608815,411.407578510119
2026-06-10,407.6146282636467,406.2803712754365
2026-06-11,405.16220250551453,404.45723373243374
2026-06-12,411.4976642996175,409.90828665518086
2026-06-15,423.4532515646188,422.3326073736434
2026-06-16,421.9204815677505,421.4311881471745
2026-06-17,424.6794800358276,423.76563019344104
2026-06-18,431.32148335559015,429.5725233633663
2026-06-19,429.27779002643246,427.1183768829974
2026-06-22,434.08045063938175,432.4055950900876
2026-06-23,422.1248633743804,421.35030314666693
2026-06-24,419.7745973352778,418.5403766223529
2026-06-25,425.08821246480204,424.1072044786552
2026-06-26,420.5920933775122,418.4965055474725
2026-06-29,421.61394004209103,420.88945680111436
2026-06-30,423.3510606613038,422.2380666456769
2026-07-01,424.3729073258827,424.00934934618715
2026-07-02,426.6209824616704,424.3753742368175
2026-07-03,431.11710154896025,429.62212611801425
2026-07-06,434.18264154269684,433.57442836181957
2026-07-07,430.81056002330075,429.3748181971556
2026-07-08,426.0078682260661,423.46977257346316
2026-07-09,425.19040336811713,424.94615639040757
2026-07-10,428.9712173164876,426.60584248085604
2026-07-13,425.1904033681171,423.582515577347
2026-07-14,429.17559912311754,426.9122234574342
2026-07-15,432.9564442557734,432.1086201685712
2026-07-16,427.0297148906448,425.8364589949355
2026-07-17,415.278478247988,414.2491000219772
2026-07-21,425.1904033681171,424.3730108898306
2026-07-22,427.64282912624924,426.2944791474575
2026-07-23,428.9712173164875,428.4873302622928
2026-07-24,425.292594271432,423.9869640201012
2026-07-27,431.42367425890507,429.7763657555661
2026-07-28,420.1833609485377,418.94110377588703
2026-07-29,421.8182906644355,420.0434843486763
2026-07-30,419.5702467129333,417.78580529540585
2026-07-31,424.27074760685304,423.1277257571628
2026-08-03,419.3658649063033,418.5563510199887
2026-08-04,419.77459733527775,418.7399507715989
2026-08-05,428.7668666941429,427.6608355120262
2026-08-06,430.40180264689775,428.6842389877996
2026-08-07,431.9507535175274,430.70076811558397
2026-08-10,435.7715116038083,433.41365733114196
2026-08-12,439.3857303019442,437.47008241795817
2026-08-13,443.41299626288406,441.3834486864229
2026-08-14,445.4782640903902,443.618569543011
2026-08-17,444.0325829138331,442.2361606367556
2026-08-18,439.4889999960167,437.5959329103966
2026-08-19,425.75495003500873,424.0812859915445
2026-08-20,430.60834203504277,429.0925624045631
2026-08-21,431.6409759487958,429.8903810368264
2026-08-24,431.33119838006434,430.5249410660869
2026-08-25,434.11929103910603,432.68075614486173
2026-08-26,435.56497221566315,434.5128789683764
2026-08-27,436.59760612941625,435.16796615152913
2026-08-28,439.7987775647481,438.38688385022095
2026-08-31,440.10858664696565,439.40248863093984
2026-09-01,443.4129962628839,442.1064677000709
2026-09-02,432.05402321159977,431.5069097458082
2026-09-03,434.8421473841276,433.66815825558837
2026-09-04,435.35846434100415,433.7937495127218
2026-09-07,437.4237321685103,436.17924066469305
2026-09-08,429.3691687331444,428.2024227942546
2026-09-09,428.4398045134639,427.8122925610964
2026-09-10,429.059391164413,428.65145717818655
